Diet Plan ID,Goal,BMI Range,BMI Category,Maintenance Calorie Range,Diet Preference,Meal,Option,Quantity,Calories (kcal),Protein (g),Carbs (g),Fats (g),Fiber (g)
25,Endurance Training,<18.5,Underweight,~2300-2800 kcal,Non-Vegetarian,Dinner,Chicken curry with quinoa,"120g chicken, 1 cup quinoa",550,48,50,15,7
25,Endurance Training,<18.5,Underweight,~2300-2800 kcal,Non-Vegetarian,Dinner,Lean beef steak with mashed potatoes,"120g beef, 1 cup potatoes",600,52,55,20,5
25,Endurance Training,<18.5,Underweight,~2300-2800 kcal,Non-Vegetarian,Dinner,Turkey meatballs with whole wheat pasta,"100g turkey, 1 cup pasta",530,45,60,14,6
25,Endurance Training,<18.5,Underweight,~2300-2800 kcal,Non-Vegetarian,Dinner,Eggplant and chicken stir-fry,"120g chicken, eggplant mix",480,42,50,10,7
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Breakfast,Omelet with whole wheat toast,"2 eggs, 1 slice toast",350,20,40,10,5
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Breakfast,Scrambled eggs with avocado,"2 eggs, 1/2 avocado",400,22,30,20,6
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Breakfast,Greek yogurt with honey and berries,"200g yogurt, 1 tbsp honey",320,18,45,6,4
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Breakfast,Peanut butter banana smoothie,"1 banana, 1 tbsp peanut butter, 250ml milk",380,15,50,12,5
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Breakfast,Boiled eggs with whole wheat toast,"2 eggs, 1 slice toast",300,18,35,8,4
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Lunch,Grilled chicken with brown rice,"150g chicken, 1 cup rice",500,50,60,12,6
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Lunch,Salmon with quinoa salad,"120g salmon, 1 cup quinoa",550,45,50,18,8
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Lunch,Tuna salad with whole wheat bread,"100g tuna, 2 slices bread",480,42,55,10,7
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Lunch,Beef stir-fry with vegetables,"120g beef, mixed veggies",520,48,40,15,6
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Lunch,Egg curry with brown rice,"2 eggs, 1 cup rice",450,35,55,10,5
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Snack,Protein shake with almonds,"250ml milk, 1 scoop protein, 10 almonds",350,30,20,10,3
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Snack,Boiled eggs with nuts,"2 eggs, 15g mixed nuts",300,28,10,15,2
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Snack,Greek yogurt with granola,"200g yogurt, 30g granola",320,18,40,8,5
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Snack,Cottage cheese with fruit,"100g cottage cheese, 1 fruit",340,25,35,10,4
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Snack,Chicken sandwich with whole wheat bread,"80g chicken, 2 slices bread",400,35,45,8,6
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Dinner,Grilled fish with roasted vegetables,"150g fish, mixed veggies",500,50,45,12,8
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Dinner,Chicken curry with quinoa,"120g chicken, 1 cup quinoa",550,48,50,15,7
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Dinner,Lean beef steak with mashed potatoes,"120g beef, 1 cup potatoes",600,52,55,20,5
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Dinner,Turkey meatballs with whole wheat pasta,"100g turkey, 1 cup pasta",530,45,60,14,6
26,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Non-Vegetarian,Dinner,Eggplant and chicken stir-fry,"120g chicken, eggplant mix",480,42,50,10,7
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Omelet with whole wheat toast,"2 eggs, 1 slice toast",350,20,40,10,5
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Scrambled eggs with avocado,"2 eggs, 1/2 avocado",400,22,30,20,6
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Greek yogurt with honey and berries,"200g yogurt, 1 tbsp honey",320,18,45,6,4
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Peanut butter banana smoothie,"1 banana, 1 tbsp peanut butter, 250ml milk",380,15,50,12,5
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Boiled eggs with whole wheat toast,"2 eggs, 1 slice toast",300,18,35,8,4
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Lunch,Grilled chicken with brown rice,"150g chicken, 1 cup rice",500,50,60,12,6
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Lunch,Salmon with quinoa salad,"120g salmon, 1 cup quinoa",550,45,50,18,8
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Lunch,Tuna salad with whole wheat bread,"100g tuna, 2 slices bread",480,42,55,10,7
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Lunch,Beef stir-fry with vegetables,"120g beef, mixed veggies",520,48,40,15,6
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Lunch,Egg curry with brown rice,"2 eggs, 1 cup rice",450,35,55,10,5
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Snack,Protein shake with almonds,"250ml milk, 1 scoop protein, 10 almonds",350,30,20,10,3
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Snack,Boiled eggs with nuts,"2 eggs, 15g mixed nuts",300,28,10,15,2
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Snack,Greek yogurt with granola,"200g yogurt, 30g granola",320,18,40,8,5
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Snack,Cottage cheese with fruit,"100g cottage cheese, 1 fruit",340,25,35,10,4
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Snack,Chicken sandwich with whole wheat bread,"80g chicken, 2 slices bread",400,35,45,8,6
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Dinner,Grilled fish with roasted vegetables,"150g fish, mixed veggies",500,50,45,12,8
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Dinner,Chicken curry with quinoa,"120g chicken, 1 cup quinoa",550,48,50,15,7
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Dinner,Lean beef steak with mashed potatoes,"120g beef, 1 cup potatoes",600,52,55,20,5
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Dinner,Turkey meatballs with whole wheat pasta,"100g turkey, 1 cup pasta",530,45,60,14,6
27,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Non-Vegetarian,Dinner,Eggplant and chicken stir-fry,"120g chicken, eggplant mix",480,42,50,10,7
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Breakfast,Omelet with whole wheat toast,"2 eggs, 1 slice toast",350,20,40,10,5
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Breakfast,Scrambled eggs with avocado,"2 eggs, 1/2 avocado",400,22,30,20,6
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Breakfast,Greek yogurt with honey and berries,"200g yogurt, 1 tbsp honey",320,18,45,6,4
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Breakfast,Peanut butter banana smoothie,"1 banana, 1 tbsp peanut butter, 250ml milk",380,15,50,12,5
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Breakfast,Boiled eggs with whole wheat toast,"2 eggs, 1 slice toast",300,18,35,8,4
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Lunch,Grilled chicken with brown rice,"150g chicken, 1 cup rice",500,50,60,12,6
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Lunch,Salmon with quinoa salad,"120g salmon, 1 cup quinoa",550,45,50,18,8
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Lunch,Tuna salad with whole wheat bread,"100g tuna, 2 slices bread",480,42,55,10,7
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Lunch,Beef stir-fry with vegetables,"120g beef, mixed veggies",520,48,40,15,6
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Lunch,Egg curry with brown rice,"2 eggs, 1 cup rice",450,35,55,10,5
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Snack,Protein shake with almonds,"250ml milk, 1 scoop protein, 10 almonds",350,30,20,10,3
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Snack,Boiled eggs with nuts,"2 eggs, 15g mixed nuts",300,28,10,15,2
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Snack,Greek yogurt with granola,"200g yogurt, 30g granola",320,18,40,8,5
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Snack,Cottage cheese with fruit,"100g cottage cheese, 1 fruit",340,25,35,10,4
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Snack,Chicken sandwich with whole wheat bread,"80g chicken, 2 slices bread",400,35,45,8,6
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Dinner,Grilled fish with roasted vegetables,"150g fish, mixed veggies",500,50,45,12,8
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Dinner,Chicken curry with quinoa,"120g chicken, 1 cup quinoa",550,48,50,15,7
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Dinner,Lean beef steak with mashed potatoes,"120g beef, 1 cup potatoes",600,52,55,20,5
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Dinner,Turkey meatballs with whole wheat pasta,"100g turkey, 1 cup pasta",530,45,60,14,6
28,Endurance Training,30-34.9,Obesity Class 1,~2900-3400 kcal,Non-Vegetarian,Dinner,Eggplant and chicken stir-fry,"120g chicken, eggplant mix",480,42,50,10,7
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Breakfast,Omelet with whole wheat toast,"2 eggs, 1 slice toast",350,20,40,10,5
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Breakfast,Scrambled eggs with avocado,"2 eggs, 1/2 avocado",400,22,30,20,6
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Breakfast,Greek yogurt with honey and berries,"200g yogurt, 1 tbsp honey",320,18,45,6,4
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Breakfast,Peanut butter banana smoothie,"1 banana, 1 tbsp peanut butter, 250ml milk",380,15,50,12,5
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Breakfast,Boiled eggs with whole wheat toast,"2 eggs, 1 slice toast",300,18,35,8,4
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Lunch,Grilled chicken with brown rice,"150g chicken, 1 cup rice",500,50,60,12,6
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Lunch,Salmon with quinoa salad,"120g salmon, 1 cup quinoa",550,45,50,18,8
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Lunch,Tuna salad with whole wheat bread,"100g tuna, 2 slices bread",480,42,55,10,7
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Lunch,Beef stir-fry with vegetables,"120g beef, mixed veggies",520,48,40,15,6
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Lunch,Egg curry with brown rice,"2 eggs, 1 cup rice",450,35,55,10,5
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Snack,Protein shake with almonds,"250ml milk, 1 scoop protein, 10 almonds",350,30,20,10,3
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Snack,Boiled eggs with nuts,"2 eggs, 15g mixed nuts",300,28,10,15,2
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Snack,Greek yogurt with granola,"200g yogurt, 30g granola",320,18,40,8,5
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Snack,Cottage cheese with fruit,"100g cottage cheese, 1 fruit",340,25,35,10,4
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Snack,Chicken sandwich with whole wheat bread,"80g chicken, 2 slices bread",400,35,45,8,6
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Dinner,Grilled fish with roasted vegetables,"150g fish, mixed veggies",500,50,45,12,8
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Dinner,Chicken curry with quinoa,"120g chicken, 1 cup quinoa",550,48,50,15,7
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Dinner,Lean beef steak with mashed potatoes,"120g beef, 1 cup potatoes",600,52,55,20,5
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Dinner,Turkey meatballs with whole wheat pasta,"100g turkey, 1 cup pasta",530,45,60,14,6
29,Endurance Training,35-39.9,Obesity Class 2,~3100-3600 kcal,Non-Vegetarian,Dinner,Eggplant and chicken stir-fry,"120g chicken, eggplant mix",480,42,50,10,7
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Breakfast,Omelet with whole wheat toast,"2 eggs, 1 slice toast",350,20,40,10,5
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Breakfast,Scrambled eggs with avocado,"2 eggs, 1/2 avocado",400,22,30,20,6
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Breakfast,Greek yogurt with honey and berries,"200g yogurt, 1 tbsp honey",320,18,45,6,4
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Breakfast,Peanut butter banana smoothie,"1 banana, 1 tbsp peanut butter, 250ml milk",380,15,50,12,5
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Breakfast,Boiled eggs with whole wheat toast,"2 eggs, 1 slice toast",300,18,35,8,4
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Lunch,Grilled chicken with brown rice,"150g chicken, 1 cup rice",500,50,60,12,6
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Lunch,Salmon with quinoa salad,"120g salmon, 1 cup quinoa",550,45,50,18,8
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Lunch,Tuna salad with whole wheat bread,"100g tuna, 2 slices bread",480,42,55,10,7
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Lunch,Beef stir-fry with vegetables,"120g beef, mixed veggies",520,48,40,15,6
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Lunch,Egg curry with brown rice,"2 eggs, 1 cup rice",450,35,55,10,5
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Snack,Protein shake with almonds,"250ml milk, 1 scoop protein, 10 almonds",350,30,20,10,3
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Snack,Boiled eggs with nuts,"2 eggs, 15g mixed nuts",300,28,10,15,2
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Snack,Greek yogurt with granola,"200g yogurt, 30g granola",320,18,40,8,5
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Snack,Cottage cheese with fruit,"100g cottage cheese, 1 fruit",340,25,35,10,4
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Snack,Chicken sandwich with whole wheat bread,"80g chicken, 2 slices bread",400,35,45,8,6
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Dinner,Grilled fish with roasted vegetables,"150g fish, mixed veggies",500,50,45,12,8
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Dinner,Chicken curry with quinoa,"120g chicken, 1 cup quinoa",550,48,50,15,7
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Dinner,Lean beef steak with mashed potatoes,"120g beef, 1 cup potatoes",600,52,55,20,5
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Dinner,Turkey meatballs with whole wheat pasta,"100g turkey, 1 cup pasta",530,45,60,14,6
30,Endurance Training,40+,Obesity Class 3,~3300-3800 kcal,Non-Vegetarian,Dinner,Eggplant and chicken stir-fry,"120g chicken, eggplant mix",480,42,50,10,7
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Breakfast,Oats with nuts & banana,1 bowl,350,10,60,8,7
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Breakfast,Whole wheat toast with peanut butter,2 slices,400,15,55,12,6
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Breakfast,Chia pudding with fruits,1 bowl,320,8,50,10,9
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Breakfast,Paneer sandwich,1 sandwich,380,18,40,12,5
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Breakfast,Upma with vegetables,1 plate,300,6,45,5,8
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Lunch,"Dal, rice, and mixed veggies",1 plate,600,25,85,12,10
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Lunch,Chickpea salad with olive oil,1 bowl,550,22,65,15,12
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Lunch,Stuffed paratha with curd,2 parathas,500,18,70,14,6
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Lunch,Rajma with brown rice,1 plate,620,26,90,10,8
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Lunch,Soybean curry with chapati,2 chapatis,580,30,75,10,7
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Snack,Greek yogurt with honey,1 cup,250,15,30,5,2
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Snack,Sprouts chaat,1 bowl,220,12,28,4,5
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Snack,Boiled corn with butter,1 bowl,280,8,35,8,3
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Snack,Banana smoothie with almonds,1 glass,350,10,50,7,4
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Snack,Peanut chikki,2 pieces,300,12,40,10,3
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Dinner,Vegetable khichdi with curd,1 bowl,500,22,70,10,8
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Dinner,Besan chilla with mint chutney,3 chillas,450,20,60,8,6
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Dinner,Methi thepla with curd,2 theplas,480,18,65,12,5
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Dinner,Vegetable pulao with paneer,1 plate,550,25,80,10,7
31,Endurance Training,<18.5,Underweight,~2200-2700 kcal,Vegetarian,Dinner,Dal soup with whole wheat toast,1 bowl + 1 toast,420,15,55,7,6
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Breakfast,Oats with nuts & banana,1 bowl,350,10,60,8,7
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Breakfast,Whole wheat toast with peanut butter,2 slices,400,15,55,12,6
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Breakfast,Chia pudding with fruits,1 bowl,320,8,50,10,9
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Breakfast,Paneer sandwich,1 sandwich,380,18,40,12,5
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Breakfast,Upma with vegetables,1 plate,300,6,45,5,8
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Lunch,"Dal, rice, and mixed veggies",1 plate,600,25,85,12,10
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Lunch,Chickpea salad with olive oil,1 bowl,550,22,65,15,12
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Lunch,Stuffed paratha with curd,2 parathas,500,18,70,14,6
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Lunch,Rajma with brown rice,1 plate,620,26,90,10,8
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Lunch,Soybean curry with chapati,2 chapatis,580,30,75,10,7
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Snack,Greek yogurt with honey,1 cup,250,15,30,5,2
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Snack,Sprouts chaat,1 bowl,220,12,28,4,5
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Snack,Boiled corn with butter,1 bowl,280,8,35,8,3
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Snack,Banana smoothie with almonds,1 glass,350,10,50,7,4
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Snack,Peanut chikki,2 pieces,300,12,40,10,3
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Dinner,Vegetable khichdi with curd,1 bowl,500,22,70,10,8
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Dinner,Besan chilla with mint chutney,3 chillas,450,20,60,8,6
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Dinner,Methi thepla with curd,2 theplas,480,18,65,12,5
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Dinner,Vegetable pulao with paneer,1 plate,550,25,80,10,7
32,Endurance Training,18.5-24.9,Normal weight,~2500-3000 kcal,Vegetarian,Dinner,Dal soup with whole wheat toast,1 bowl + 1 toast,420,15,55,7,6
33,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Vegetarian,Breakfast,Oats with nuts & banana,1 bowl,350,10,60,8,7
33,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Vegetarian,Breakfast,Whole wheat toast with peanut butter,2 slices,400,15,55,12,6
33,Endurance Training,25-29.9,Overweight,~2700-3200 kcal,Vegetarian,Breakfast,Chia pudding with fruits,1 bowl,320,8,50,10,9
